SNOMEDCT_ID	SNOMEDCT_NAME	ICD10CM_ID	ICD10CM_NAME	MESH_ID
398274000	Coronary artery thrombosis	T82.867?	Thrombosis due to cardiac prosthetic devices, implants and grafts, episode of care unspecified	D003328
398274000	Coronary artery thrombosis	I24.0	Acute coronary thrombosis not resulting in myocardial infarction	D003328
398447004	Severe acute respiratory syndrome	Y95	Nosocomial condition	D045169
39848009	Whiplash injury to neck	S13.4XX?	Sprain of ligaments of cervical spine, episode of care unspecified	D014911
398557001	Infection due to non-cholerae vibrio	A05.5	Foodborne Vibrio vulnificus intoxication	D014735
398557001	Infection due to non-cholerae vibrio	A49.8	Other bacterial infections of unspecified site	D014735
398565003	Infection caused by Clostridium botulinum	A49.8	Other bacterial infections of unspecified site	D001906
398623004	Refractory anemia with excess blasts (clinical)	D46.21	Refractory anemia with excess of blasts 1	D000754
398623004	Refractory anemia with excess blasts (clinical)	D46.22	Refractory anemia with excess of blasts 2	D000754
398640008	Rheumatoid pneumoconiosis	M05.10	Rheumatoid lung disease with rheumatoid arthritis of unspecified site	D002205
398664009	Deficiency of UTP-hexose-1-phosphate uridylyltransferase	E88.89	Other specified metabolic disorders	D005693
398670003	Pigmented dermatofibrosarcoma protuberans of skin	C44.99	Other specified malignant neoplasm of skin, unspecified	D018223
398716006	Endomyocardial fibrosis	I42.3	Endomyocardial (eosinophilic) disease	D004719
398760006	Abducens nerve palsy	I65.8	Occlusion and stenosis of other precerebral arteries	D020434
398760006	Abducens nerve palsy	H49.20	Sixth [abducent] nerve palsy, unspecified eye	D020434
398870000	Recurrent aphthous ulcer	N76.6	Ulceration of vulva	D013281
398870000	Recurrent aphthous ulcer	N50.89	Other specified disorders of the male genital organs	D013281
398925009	Abducens nerve disorder	H49.20	Sixth [abducent] nerve palsy, unspecified eye	D020434
398937006	Cold autoimmune hemolytic anemia	P55.8	Other hemolytic diseases of newborn	D000744
398937006	Cold autoimmune hemolytic anemia	B33.8	Other specified viral diseases	D000744
398937006	Cold autoimmune hemolytic anemia	C85.10	Unspecified B-cell lymphoma, unspecified site	D000744
398963001	Abducens nerve weakness	H49.20	Sixth [abducent] nerve palsy, unspecified eye	D020434
398987004	Headache following lumbar puncture	G97.1	Other reaction to spinal and lumbar puncture	D051299
398995000	Cardiac valve prolapse	I38	Endocarditis, valve unspecified	D016127
398997008	Vertebrogenic pain syndrome	M54.89	Other dorsalgia	D001416
39905002	Scimitar syndrome	Q26.4	Anomalous pulmonary venous connection, unspecified	D012587
399053004	Idiopathic hemochromatosis	E83.118	Other hemochromatosis	D006432
399076001	Tibial neuropathy	G57.40	Lesion of medial popliteal nerve, unspecified lower limb	D020429
399081005	Common peroneal neuropathy	G57.30	Lesion of lateral popliteal nerve, unspecified lower limb	D020427
399096009	Undifferentiated spondylitis	M46.90	Unspecified inflammatory spondylopathy, site unspecified	D013166
39911004	Cholesteatoma of middle ear and mastoid structure	H71.20	Cholesteatoma of mastoid, unspecified ear	D018424
399114005	Adhesive capsulitis of shoulder	M75.01	Adhesive capsulitis of right shoulder	D002062
399114005	Adhesive capsulitis of shoulder	M75.02	Adhesive capsulitis of left shoulder	D002062
399114005	Adhesive capsulitis of shoulder	M75.00	Adhesive capsulitis of unspecified shoulder	D002062
399114005	Adhesive capsulitis of shoulder	M75.02	Adhesive capsulitis of left shoulder	D002062
399269003	Arthropathy	M08.90	Juvenile arthritis, unspecified, unspecified site	D007592
399291005	Zenker's diverticulum	K22.5	Diverticulum of esophagus, acquired	D016672
399294002	Cyst of breast	N60.09	Solitary cyst of unspecified breast	D047688
399317006	Bradykinesia	R41.843	Psychomotor deficit	D018476
399317006	Bradykinesia	R25.8	Other abnormal involuntary movements	D018476
399340005	Hereditary nephritis	N07.9	Hereditary nephropathy, not elsewhere classified with unspecified morphologic lesions	D009394
399463004	Retinitis	H30.90	Unspecified chorioretinal inflammation, unspecified eye	D012173
399617002	Carditis	I51.89	Other ill-defined heart diseases	D009205
39963006	Toddler diarrhea	A09	Infectious gastroenteritis and colitis, unspecified	D003968
399894006	Kimura's disease	D21.9	Benign neoplasm of connective and other soft tissue, unspecified	D000796
399912005	Pressure ulcer	L89.90	Pressure ulcer of unspecified site, unspecified stage	D003668
399957001	Peripheral arterial occlusive disease	I70.0	Atherosclerosis of aorta	D016491
399957001	Peripheral arterial occlusive disease	I74.2	Embolism and thrombosis of arteries of the upper extremities	D016491
399957001	Peripheral arterial occlusive disease	I77.89	Other specified disorders of arteries and arterioles	D016491
399957001	Peripheral arterial occlusive disease	I77.9	Disorder of arteries and arterioles, unspecified	D016491
399957001	Peripheral arterial occlusive disease	R20.9	Unspecified disturbances of skin sensation	D016491
399957001	Peripheral arterial occlusive disease	R20.9	Unspecified disturbances of skin sensation	D016491
399957001	Peripheral arterial occlusive disease	M21.6X9	Other acquired deformities of unspecified foot	D016491
399957001	Peripheral arterial occlusive disease	I70.0	Atherosclerosis of aorta	D058729
399957001	Peripheral arterial occlusive disease	I74.2	Embolism and thrombosis of arteries of the upper extremities	D058729
399957001	Peripheral arterial occlusive disease	I77.89	Other specified disorders of arteries and arterioles	D058729
399957001	Peripheral arterial occlusive disease	I77.9	Disorder of arteries and arterioles, unspecified	D058729
399957001	Peripheral arterial occlusive disease	R20.9	Unspecified disturbances of skin sensation	D058729
399957001	Peripheral arterial occlusive disease	R20.9	Unspecified disturbances of skin sensation	D058729
399957001	Peripheral arterial occlusive disease	M21.6X9	Other acquired deformities of unspecified foot	D058729
399971009	Junctional epidermolysis bullosa	Q81.8	Other epidermolysis bullosa	D016109
399980009	Necrotizing arteritis	M31.9	Necrotizing vasculopathy, unspecified	D010488
39998009	Verner-Morrison syndrome	E16.8	Other specified disorders of pancreatic internal secretion	D003969
399985004	Eccrine poroma	D23.9	Other benign neoplasm of skin, unspecified	D057091
399992009	Erythroderma	T50.905?	Adverse effect of unspecified drugs, medicaments and biological substances, episode of care unspecified	D003873
399992009	Erythroderma	P83.88	Other specified conditions of integument specific to newborn	D003873
399992009	Erythroderma	T36.8X5?	Adverse effect of other systemic antibiotics, episode of care unspecified	D003873
399992009	Erythroderma	L53.8	Other specified erythematous conditions	D003873
399994005	Desmoid fibromatosis	D48.4	Neoplasm of uncertain behavior of peritoneum	D018222
399994005	Desmoid fibromatosis	Q89.8	Other specified congenital malformations	D018222
399994005	Desmoid fibromatosis	D48.7	Neoplasm of uncertain behavior of other specified sites	D018222
399994005	Desmoid fibromatosis	D48.5	Neoplasm of uncertain behavior of skin	D018222
399994005	Desmoid fibromatosis	D48.9	Neoplasm of uncertain behavior, unspecified	D018222
399995006	Inflammatory linear verrucous epidermal nevus	D23.9	Other benign neoplasm of skin, unspecified	D054000
400005007	Erythrodermic eczema	L30.8	Other specified dermatitis	D003873
400008009	Borderline leprosy	A30.2	Borderline tuberculoid leprosy	D015439
400008009	Borderline leprosy	A30.4	Borderline lepromatous leprosy	D015439
400054000	Rheumatoid vasculitis	M05.249	Rheumatoid vasculitis with rheumatoid arthritis of unspecified hand	D056653
400054000	Rheumatoid vasculitis	M31.8	Other specified necrotizing vasculopathies	D056653
400054000	Rheumatoid vasculitis	M05.249	Rheumatoid vasculitis with rheumatoid arthritis of unspecified hand	D056653
400054000	Rheumatoid vasculitis	M05.20	Rheumatoid vasculitis with rheumatoid arthritis of unspecified site	D056653
400055004	Deep fibromatosis	D48.9	Neoplasm of uncertain behavior, unspecified	D018222
400075008	Giant urticaria	T78.3XX?	Angioneurotic edema, episode of care unspecified	D000799
400088006	Scarring alopecia	L66.9	Cicatricial alopecia, unspecified	D000505
400097005	Ingrowing nail	P39.9	Infection specific to the perinatal period, unspecified	D009263
400097005	Ingrowing nail	B99.9	Unspecified infectious disease	D009263
400097005	Ingrowing nail	P39.9	Infection specific to the perinatal period, unspecified	D009263
400097005	Ingrowing nail	B99.9	Unspecified infectious disease	D009263
400099008	Eccrine hidradenoma	D23.9	Other benign neoplasm of skin, unspecified	D006607
400099008	Eccrine hidradenoma	D23.9	Other benign neoplasm of skin, unspecified	D018250
400122007	Primary cutaneous T-cell lymphoma	C84.A0	Cutaneous T-cell lymphoma, unspecified, unspecified site	D016410
400130008	Temporal arteritis	I67.7	Cerebral arteritis, not elsewhere classified	D013700
400130008	Temporal arteritis	M31.6	Other giant cell arteritis	D013700
400130008	Temporal arteritis	M31.6	Other giant cell arteritis	D013700
400131007	Epithelioid hemangioma of skin	D18.01	Hemangioma of skin and subcutaneous tissue	D000796
400153009	Abdominal fibromatosis	Q89.8	Other specified congenital malformations	D018221
400153009	Abdominal fibromatosis	D48.7	Neoplasm of uncertain behavior of other specified sites	D018221
400171002	Malignant atrophic papulosis	I77.89	Other specified disorders of arteries and arterioles	D054853
40024006	Retinal defect	H33.309	Unspecified retinal break, unspecified eye	D012167
4003003	Disease due to Alphavirus	A92.8	Other specified mosquito-borne viral fevers	D018354
4003003	Disease due to Alphavirus	B33.8	Other specified viral diseases	D018354
4003003	Disease due to Alphavirus	B97.89	Other viral agents as the cause of diseases classified elsewhere	D018354
40100001	Obliterative bronchiolitis	T59.94X?	Toxic effect of unspecified gases, fumes and vapors, undetermined, episode of care unspecified	D001989
40100001	Obliterative bronchiolitis	T50.905?	Adverse effect of unspecified drugs, medicaments and biological substances, episode of care unspecified	D001989
40100001	Obliterative bronchiolitis	T86.818	Other complications of lung transplant	D001989
40100001	Obliterative bronchiolitis	T59.94X?	Toxic effect of unspecified gases, fumes and vapors, undetermined, episode of care unspecified	D001989
40100001	Obliterative bronchiolitis	T59.94X?	Toxic effect of unspecified gases, fumes and vapors, undetermined, episode of care unspecified	D001989
40100001	Obliterative bronchiolitis	J68.4	Chronic respiratory conditions due to chemicals, gases, fumes and vapors	D001989
40100001	Obliterative bronchiolitis	J68.4	Chronic respiratory conditions due to chemicals, gases, fumes and vapors	D001989
40100001	Obliterative bronchiolitis	J68.4	Chronic respiratory conditions due to chemicals, gases, fumes and vapors	D001989
40100001	Obliterative bronchiolitis	J68.4	Chronic respiratory conditions due to chemicals, gases, fumes and vapors	D001989
401236004	Early morning waking	G47.09	Other insomnia	D007319
40159009	Congenital macrostomia	Q10.3	Other congenital malformations of eyelid	D008265
402135006	Piedra	B36.8	Other specified superficial mycoses	D010854
402146009	Dermatosis due to flea	L23.89	Allergic contact dermatitis due to other agents	D058267
402146009	Dermatosis due to flea	L23.89	Allergic contact dermatitis due to other agents	D058267
402146009	Dermatosis due to flea	B88.2	Other arthropod infestations	D058267
402146009	Dermatosis due to flea	T63.481?	Toxic effect of venom of other arthropod, accidental (unintentional), episode of care unspecified	D058267
402146009	Dermatosis due to flea	W57.XXX?	Bitten or stung by nonvenomous insect and other nonvenomous arthropods, episode of care unspecified	D058267
402413008	Arthus type urticaria	L50.8	Other urticaria	D001183
402415001	Schnitzler syndrome	L95.8	Other vasculitis limited to the skin	D019873
402425006	Adult onset dermatomyositis	M33.10	Other dermatomyositis, organ involvement unspecified	D003882
402426007	Rheumatoid nodulosis	T45.1X5?	Adverse effect of antineoplastic and immunosuppressive drugs, episode of care unspecified	D012218
402426007	Rheumatoid nodulosis	M06.30	Rheumatoid nodule, unspecified site	D012218
402426007	Rheumatoid nodulosis	M06.30	Rheumatoid nodule, unspecified site	D012218
402561003	Malignant melanoma of soft tissues	C49.9	Malignant neoplasm of connective and soft tissue, unspecified	D018227
402567004	Vesicular eczema of hands and/or feet	L30.1	Dyshidrosis [pompholyx]	D011146
402587003	Occupational dermatitis	Z57.9	Occupational exposure to unspecified risk factor	D009783
402599005	Acanthosis nigricans	R62.50	Unspecified lack of expected normal physiological development in childhood	D000052
402599005	Acanthosis nigricans	R25.2	Cramp and spasm	D000052
402599005	Acanthosis nigricans	R68.89	Other general symptoms and signs	D000052
402644006	Acneiform eruption	T65.94X?	Toxic effect of unspecified substance, undetermined, episode of care unspecified	D017486
402644006	Acneiform eruption	L27.1	Localized skin eruption due to drugs and medicaments taken internally	D017486
402644006	Acneiform eruption	L30.8	Other specified dermatitis	D017486
402644006	Acneiform eruption	L30.8	Other specified dermatitis	D017486
402644006	Acneiform eruption	T50.905?	Adverse effect of unspecified drugs, medicaments and biological substances, episode of care unspecified	D017486
